lat_rounded,lng_rounded,price,m2,unit_price
39.9754,32.828,420000,200.0,2100.0
39.9799,32.8288,305000,140.0,2178.5714285714284
39.9896,32.839,365000,220.0,1659.090909090909
39.861,32.6365,640000,200.0,3200.0
39.981,32.8403,380000,165.0,2303.030303030303
39.8489,32.8579,410000,120.0,3416.6666666666665
39.8505,32.8599,395000,120.0,3291.6666666666665
39.8486,32.8569,445000,120.0,3708.3333333333335
39.8814,32.6597,340000,77.0,4415.584415584415
39.9837,32.8217,429000,195.0,2200.0
39.9825,32.8426,280000,250.0,1120.0
39.9964,32.8004,265000,150.0,1766.6666666666667
39.8749,32.6714,660000,200.0,3300.0
39.993,32.8186,480000,205.0,2341.4634146341464
39.9881,32.8186,400000,140.0,2857.1428571428573
40.0134,32.8533,138000,100.0,1380.0
39.8606,32.6474,525000,165.0,3181.818181818182
39.8571,32.6476,350000,70.0,5000.0
39.8879,32.7054,950000,186.0,5107.5268817204305
39.9778,32.8194,270000,230.0,1173.9130434782608
39.8423,32.8528,965000,155.0,6225.806451612903
39.8561,32.6533,1095000,175.0,6257.142857142857
39.9971,32.8374,165000,120.0,1375.0
39.9906,32.8434,162000,105.0,1542.857142857143
39.986,32.8716,325000,130.0,2500.0
39.9852,32.8292,235000,110.0,2136.3636363636365
39.8684,32.8534,550000,130.0,4230.7692307692305
39.9755,32.8608,130000,90.0,1444.4444444444443
39.9866,32.8516,145000,120.0,1208.3333333333333
39.9966,32.8837,195000,115.0,1695.6521739130435
39.8481,32.8561,622000,136.0,4573.529411764706
39.8603,32.8545,535000,280.0,1910.7142857142858
39.9869,32.8157,315000,135.0,2333.3333333333335
39.9839,32.8218,440000,211.0,2085.308056872038
39.9176,32.8005,690000,130.0,5307.692307692308
40.0054,32.8497,265000,125.0,2120.0
39.9916,32.819,360000,165.0,2181.818181818182
39.842,32.8515,720000,135.0,5333.333333333333
39.9773,32.8163,695000,240.0,2895.8333333333335
39.9877,32.813,295000,155.0,1903.225806451613
39.8898,32.8887,620000,220.0,2818.181818181818
39.8518,32.8598,400000,120.0,3333.3333333333335
39.9916,32.8161,360000,180.0,2000.0
39.9991,32.8085,139000,105.0,1323.8095238095239
39.8668,32.8608,595000,195.0,3051.2820512820513
39.8526,32.8603,400000,120.0,3333.3333333333335
39.993,32.8273,340000,135.0,2518.5185185185187
39.9882,32.8192,380000,135.0,2814.814814814815
39.8914,32.697,1250000,208.0,6009.615384615385
39.9868,32.8544,150000,95.0,1578.9473684210527
39.9841,32.8831,210000,120.0,1750.0
39.9809,32.851,325000,140.0,2321.4285714285716
39.9711,32.8585,145000,90.0,1611.111111111111
39.8622,32.6581,599000,200.0,2995.0
39.8803,32.85,530000,140.0,3785.714285714286
39.971,32.8678,598000,250.0,2392.0
39.9834,32.8214,450000,235.0,1914.8936170212767
39.8768,32.6533,315000,73.0,4315.068493150685
39.9099,32.8844,180000,110.0,1636.3636363636363
39.9709,32.8322,950000,186.0,5107.5268817204305
39.9893,32.8446,225000,120.0,1875.0
39.9029,32.7016,639000,145.0,4406.896551724138
39.9732,32.8809,330000,145.0,2275.862068965517
39.9875,32.8179,225000,130.0,1730.7692307692307
39.9867,32.8411,330000,170.0,1941.1764705882354
39.9877,32.8185,240000,115.0,2086.9565217391305
39.8811,32.8901,285000,67.0,4253.731343283582
39.9881,32.8446,210000,120.0,1750.0
39.9747,32.8393,160000,110.0,1454.5454545454545
39.9716,32.862,170000,110.0,1545.4545454545455
39.9781,32.8289,190000,115.0,1652.1739130434783
40.0064,32.7977,195000,130.0,1500.0
39.8664,32.6436,710000,200.0,3550.0
39.9776,32.8236,410000,165.0,2484.848484848485
39.8565,32.6361,590000,210.0,2809.5238095238096
39.8479,32.6609,1285000,230.0,5586.95652173913
39.9841,32.8217,620000,175.0,3542.8571428571427
39.8599,32.6489,485000,166.0,2921.6867469879517
39.974,32.8451,675000,275.0,2454.5454545454545
39.9872,32.8113,165000,120.0,1375.0
39.9812,32.8217,180000,130.0,1384.6153846153845
39.9761,32.8559,119000,90.0,1322.2222222222222
39.9883,32.8193,275000,120.0,2291.6666666666665
39.8829,32.8324,265000,95.0,2789.4736842105262
39.9859,32.872,195000,110.0,1772.7272727272727
39.9102,32.8716,155000,110.0,1409.090909090909
40.0079,32.8455,279000,140.0,1992.857142857143
39.9721,32.8771,160000,100.0,1600.0
39.9763,32.8247,338000,175.0,1931.4285714285713
39.9755,32.8587,125000,100.0,1250.0
39.9881,32.8183,330000,260.0,1269.2307692307693
39.9826,32.8216,220000,125.0,1760.0
39.9954,32.8863,145000,100.0,1450.0
39.9753,32.8263,195000,150.0,1300.0
39.9836,32.82,179000,130.0,1376.923076923077
39.9919,32.82,340000,155.0,2193.548387096774
39.9781,32.8212,289000,135.0,2140.740740740741
39.9036,32.7038,525000,165.0,3181.818181818182
39.9873,32.842,150000,110.0,1363.6363636363637
39.8655,32.6431,570000,180.0,3166.6666666666665
39.9975,32.8372,279000,250.0,1116.0
39.9839,32.8216,249000,145.0,1717.2413793103449
40.0579,32.8402,179000,140.0,1278.5714285714287
39.9174,32.8703,350000,150.0,2333.3333333333335
39.9861,32.8228,228000,130.0,1753.8461538461538
39.9754,32.8175,389000,250.0,1556.0
39.8662,32.8628,520000,240.0,2166.6666666666665
39.9774,32.8472,235000,125.0,1880.0
39.855,32.6375,570000,190.0,3000.0
39.9738,32.8145,120000,105.0,1142.857142857143
39.9792,32.8177,127000,110.0,1154.5454545454545
39.8522,32.8603,450000,150.0,3000.0
39.9794,32.8288,215000,135.0,1592.5925925925926
39.9691,32.8748,262000,105.0,2495.2380952380954
39.9726,32.8368,239000,100.0,2390.0
39.9837,32.8431,245000,220.0,1113.6363636363637
39.9948,32.8207,315000,140.0,2250.0
39.9953,32.8299,235000,128.0,1835.9375
39.8878,32.8348,475000,160.0,2968.75
39.9858,32.8115,230000,150.0,1533.3333333333333
39.9813,32.8555,375000,260.0,1442.3076923076924
39.9733,32.8312,360000,140.0,2571.4285714285716
39.9866,32.8291,289000,170.0,1700.0
39.9914,32.8084,670000,195.0,3435.897435897436
39.8697,32.852,550000,172.0,3197.6744186046512
39.9677,32.8603,415000,215.0,1930.2325581395348
39.8874,32.8367,174500,120.0,1454.1666666666667
39.9826,32.822,390000,205.0,1902.439024390244
39.8829,32.8704,350000,135.0,2592.5925925925926
39.842,32.8512,720000,128.0,5625.0
39.9844,32.8461,165000,110.0,1500.0
39.8473,32.8564,825000,200.0,4125.0
39.8624,32.6585,790000,200.0,3950.0
39.9734,32.8525,189000,125.0,1512.0
39.9799,32.8194,350000,120.0,2916.6666666666665
39.9857,32.8114,218000,125.0,1744.0
39.8471,32.8552,415000,89.0,4662.921348314607
39.8829,32.8723,570000,160.0,3562.5
39.9881,32.8127,315000,220.0,1431.8181818181818
39.8805,32.85,1280000,220.0,5818.181818181818
39.8777,32.8521,1025000,178.0,5758.426966292135
40.049,32.8409,180000,150.0,1200.0
39.8565,32.6479,645000,200.0,3225.0
39.9761,32.8444,155000,120.0,1291.6666666666667
39.9732,32.8423,450000,135.0,3333.3333333333335
39.877,32.8573,590000,186.0,3172.043010752688
39.9837,32.8218,295000,170.0,1735.2941176470588
39.9698,32.8297,620000,260.0,2384.6153846153848
39.8757,32.6516,990000,245.0,4040.816326530612
39.9873,32.8845,160000,110.0,1454.5454545454545
39.9882,32.8194,188000,120.0,1566.6666666666667
39.8895,32.8352,285000,120.0,2375.0
39.9912,32.8086,730000,195.0,3743.5897435897436
39.9814,32.8364,270000,130.0,2076.923076923077
39.8471,32.855,795000,198.0,4015.151515151515
39.924,32.8527,148000,85.0,1741.1764705882354
39.9835,32.8191,125000,90.0,1388.888888888889
39.9197,32.8686,250000,180.0,1388.888888888889
39.9778,32.8494,126000,100.0,1260.0
39.866,32.855,385000,110.0,3500.0
39.8685,32.8686,415000,165.0,2515.151515151515
39.9855,32.8115,249000,145.0,1717.2413793103449
39.9854,32.8541,225000,130.0,1730.7692307692307
39.8494,32.8567,1250000,240.0,5208.333333333333
39.8478,32.8569,535000,136.0,3933.823529411765
39.8492,32.8586,690000,155.0,4451.612903225807
39.9833,32.8439,330000,260.0,1269.2307692307693
39.8485,32.8549,650000,132.0,4924.242424242424
39.9773,32.8512,340000,145.0,2344.8275862068967
39.9739,32.8143,200000,135.0,1481.4814814814815
40.0472,32.8422,158000,140.0,1128.5714285714287
39.978,32.8251,210000,135.0,1555.5555555555557
39.9985,32.808,179000,105.0,1704.7619047619048
39.9874,32.8633,425000,180.0,2361.1111111111113
39.9802,32.8553,285000,120.0,2375.0
39.988,32.8188,228000,130.0,1753.8461538461538
39.981,32.8363,430000,140.0,3071.4285714285716
39.8624,32.8582,385000,140.0,2750.0
39.8578,32.6367,1050000,201.0,5223.880597014925
39.8706,32.8607,615000,185.0,3324.324324324324
39.8667,32.8622,355000,120.0,2958.3333333333335
40.0017,32.8153,365000,156.0,2339.74358974359
39.8391,32.6559,545000,155.0,3516.1290322580644
40.0262,32.8575,215000,125.0,1720.0
39.8507,32.859,390000,120.0,3250.0
39.8919,32.8553,365000,128.0,2851.5625
39.8558,32.6437,465000,170.0,2735.294117647059
39.9868,32.8473,155000,125.0,1240.0
39.9183,32.8779,195000,120.0,1625.0
39.8946,32.8864,245000,130.0,1884.6153846153845
39.9711,32.8299,360000,120.0,3000.0
39.8747,32.8612,325000,105.0,3095.2380952380954
39.8508,32.8599,653000,250.0,2612.0
39.991,32.8179,340000,155.0,2193.548387096774
39.9807,32.8461,209000,120.0,1741.6666666666667
39.9927,32.8209,115000,95.0,1210.5263157894738
39.9736,32.8365,325000,130.0,2500.0
39.977,32.8151,220000,125.0,1760.0
39.9742,32.8298,142000,90.0,1577.7777777777778
39.874,32.8624,385000,120.0,3208.3333333333335
39.9882,32.8194,255000,120.0,2125.0
39.8765,32.8584,565000,150.0,3766.6666666666665
39.8531,32.6763,615000,150.0,4100.0
39.9829,32.8206,135000,115.0,1173.9130434782608
39.9903,32.8102,740000,195.0,3794.871794871795
39.8643,32.8617,345000,125.0,2760.0
39.9725,32.8503,179000,140.0,1278.5714285714287
39.9733,32.851,224000,115.0,1947.8260869565217
39.8876,32.8367,285000,120.0,2375.0
39.8682,32.8514,789000,180.0,4383.333333333333
39.9794,32.8467,189000,125.0,1512.0
39.9867,32.8159,370000,200.0,1850.0
39.9791,32.8314,320000,135.0,2370.3703703703704
39.9839,32.8218,230000,140.0,1642.857142857143
39.9787,32.8509,197000,125.0,1576.0
39.9746,32.8496,325000,110.0,2954.5454545454545
39.8861,32.8379,375000,140.0,2678.5714285714284
39.9764,32.8616,240000,135.0,1777.7777777777778
39.8887,32.8365,283000,135.0,2096.296296296296
39.9803,32.8426,198000,120.0,1650.0
39.886,32.8941,298000,58.0,5137.931034482759
39.9824,32.8224,585000,175.0,3342.8571428571427
39.9192,32.8538,245000,130.0,1884.6153846153845
39.918,32.8733,430000,160.0,2687.5
39.9773,32.8164,160000,100.0,1600.0
40.0348,32.8546,210000,125.0,1680.0
39.9708,32.8517,189000,115.0,1643.4782608695652
39.9932,32.8094,175000,130.0,1346.1538461538462
39.9924,32.8811,119000,95.0,1252.6315789473683
39.8491,32.8579,575000,147.0,3911.5646258503402
39.984,32.8122,198000,115.0,1721.7391304347825
39.988,32.8188,175000,125.0,1400.0
39.863,32.8597,395000,200.0,1975.0
39.8775,32.8784,315000,120.0,2625.0
39.9905,32.812,245000,150.0,1633.3333333333333
39.9812,32.8562,208000,125.0,1664.0
39.8578,32.6411,450000,175.0,2571.4285714285716
39.9004,32.7059,432000,115.0,3756.521739130435
39.8658,32.8496,485000,220.0,2204.5454545454545
40.0213,32.8588,184000,165.0,1115.1515151515152
39.9084,32.8631,430000,160.0,2687.5
39.8769,32.8609,440000,210.0,2095.2380952380954
39.9872,32.8215,395000,180.0,2194.4444444444443
39.87,32.8572,325000,75.0,4333.333333333333
39.8666,32.6445,465000,175.0,2657.1428571428573
39.9893,32.8464,220000,120.0,1833.3333333333333
39.8894,32.834,259000,110.0,2354.5454545454545
39.8922,32.8338,149000,120.0,1241.6666666666667
39.9942,32.8089,165000,125.0,1320.0
39.8554,32.6471,815000,214.0,3808.411214953271
39.9807,32.8488,439999,160.0,2749.99375
39.8966,32.8557,418000,140.0,2985.714285714286
39.9873,32.8443,160000,120.0,1333.3333333333333
39.8881,32.8827,475000,210.0,2261.904761904762
39.88,32.8536,1250000,217.0,5760.3686635944705
39.973,32.8505,132000,100.0,1320.0
39.8715,32.6459,305000,68.0,4485.294117647059
39.8646,32.8548,730000,250.0,2920.0
39.8686,32.8579,510000,100.0,5100.0
39.9852,32.814,185000,120.0,1541.6666666666667
39.9045,32.8766,345000,200.0,1725.0
39.978,32.8485,135000,120.0,1125.0
39.9829,32.8462,359000,185.0,1940.5405405405406
40.0493,32.8373,165000,120.0,1375.0
39.9796,32.8285,215000,128.0,1679.6875
39.9182,32.8648,190000,100.0,1900.0
39.9915,32.8275,319000,180.0,1772.2222222222222
39.9891,32.8288,228000,130.0,1753.8461538461538
39.98,32.8538,173000,120.0,1441.6666666666667
39.8589,32.644,560000,200.0,2800.0
39.9793,32.8352,212000,120.0,1766.6666666666667
39.8809,32.851,875000,170.0,5147.058823529412
39.9754,32.8283,400000,190.0,2105.2631578947367
39.8667,32.852,505000,100.0,5050.0
39.8542,32.6476,695000,155.0,4483.870967741936
39.9023,32.7067,600000,150.0,4000.0
39.8648,32.639,595000,210.0,2833.3333333333335
39.8798,32.835,330000,120.0,2750.0
39.87,32.8235,500000,120.0,4166.666666666667
39.9891,32.8527,117000,105.0,1114.2857142857142
40.0,32.8772,220000,180.0,1222.2222222222222
39.9744,32.8377,209000,125.0,1672.0
39.8655,32.6403,430000,180.0,2388.8888888888887
39.8637,32.6431,565000,165.0,3424.242424242424
39.9754,32.828,219000,160.0,1368.75
39.9003,32.7048,390000,150.0,2600.0
39.8515,32.8605,505000,150.0,3366.6666666666665
39.8789,32.8316,308000,125.0,2464.0
39.8868,32.8368,279000,125.0,2232.0
39.9926,32.8434,220000,120.0,1833.3333333333333
39.8751,32.8552,550000,190.0,2894.7368421052633
39.8761,32.834,290000,120.0,2416.6666666666665
39.9715,32.8406,179000,100.0,1790.0
39.9812,32.823,345000,150.0,2300.0
39.8534,32.6376,898000,240.0,3741.6666666666665
39.9836,32.8217,205000,145.0,1413.7931034482758
39.9841,32.8217,330000,217.0,1520.73732718894
39.9709,32.8517,265000,125.0,2120.0
39.9882,32.8193,249000,130.0,1915.3846153846155
39.9817,32.8401,205000,120.0,1708.3333333333333
39.8493,32.6614,495000,210.0,2357.1428571428573
39.8804,32.8884,370000,140.0,2642.8571428571427
39.975,32.8262,450000,270.0,1666.6666666666667
39.9808,32.8363,258000,135.0,1911.111111111111
39.983,32.8692,195000,115.0,1695.6521739130435
39.9746,32.8382,325000,130.0,2500.0
39.9934,32.8807,146000,105.0,1390.4761904761904
39.9903,32.8108,600000,200.0,3000.0
39.8632,32.6373,635000,180.0,3527.777777777778
39.9857,32.8542,165000,110.0,1500.0
39.8486,32.6501,715000,190.0,3763.157894736842
39.9739,32.8145,290000,220.0,1318.1818181818182
40.0119,32.849,250000,135.0,1851.851851851852
39.9651,32.8667,250000,120.0,2083.3333333333335
39.9837,32.8217,205000,130.0,1576.923076923077
39.9796,32.8249,170000,90.0,1888.888888888889
40.0021,32.8877,260000,130.0,2000.0
39.8822,32.8494,300000,120.0,2500.0
39.8745,32.8608,275000,120.0,2291.6666666666665
40.0561,32.8394,185000,130.0,1423.076923076923
39.849,32.8575,439000,88.0,4988.636363636364
39.9845,32.8464,155000,110.0,1409.090909090909
39.863,32.6449,395000,165.0,2393.939393939394
39.9914,32.8087,980000,228.0,4298.245614035088
39.9913,32.8423,280000,160.0,1750.0
39.8778,32.8311,145000,60.0,2416.6666666666665
39.984,32.8435,144000,115.0,1252.1739130434783
39.923,32.869,190000,115.0,1652.1739130434783
39.979,32.8371,349000,125.0,2792.0
39.91,32.8705,360000,135.0,2666.6666666666665
39.9946,32.8192,439000,215.0,2041.860465116279
40.0343,32.8554,215000,120.0,1791.6666666666667
40.0005,32.8068,245000,135.0,1814.8148148148148
39.8843,32.8356,257000,120.0,2141.6666666666665
39.9822,32.8691,300000,144.0,2083.3333333333335
39.9833,32.8465,169000,120.0,1408.3333333333333
39.876,32.8727,1050000,179.0,5865.921787709497
39.8874,32.8325,285000,110.0,2590.909090909091
39.8686,32.8568,265000,130.0,2038.4615384615386
39.9197,32.872,375000,110.0,3409.090909090909
40.0131,32.868,225000,110.0,2045.4545454545455
39.9817,32.8501,122000,110.0,1109.090909090909
39.8853,32.837,259000,120.0,2158.3333333333335
39.9753,32.8281,600000,220.0,2727.2727272727275
39.8574,32.6369,590000,215.0,2744.186046511628
39.8777,32.8886,530000,160.0,3312.5
39.9852,32.8467,185000,120.0,1541.6666666666667
39.9975,32.8885,175000,130.0,1346.1538461538462
39.8621,32.8229,383000,270.0,1418.5185185185185
39.9958,32.8005,279000,150.0,1860.0
39.8925,32.6962,550000,162.0,3395.061728395062
39.8688,32.6545,560000,200.0,2800.0
39.9794,32.8288,550000,170.0,3235.294117647059
39.8908,32.835,210000,110.0,1909.090909090909
39.9828,32.8427,239000,120.0,1991.6666666666667
39.9967,32.8383,119000,100.0,1190.0
39.8599,32.6387,620000,212.0,2924.5283018867926
39.9899,32.8478,223000,120.0,1858.3333333333333
39.9751,32.8519,126000,100.0,1260.0
39.9948,32.8816,120000,90.0,1333.3333333333333
39.8778,32.852,940000,180.0,5222.222222222223
39.8625,32.6367,630000,180.0,3500.0
39.9954,32.8107,349000,160.0,2181.25
39.9895,32.8786,425000,170.0,2500.0
39.8615,32.6527,850000,260.0,3269.230769230769
39.8768,32.8758,1025000,179.0,5726.256983240223
39.8958,32.8533,320000,130.0,2461.5384615384614
39.8564,32.6447,750000,185.0,4054.054054054054
40.0501,32.8408,139999,120.0,1166.6583333333333
39.9812,32.8445,168000,120.0,1400.0
40.0127,32.8728,175000,150.0,1166.6666666666667
39.9903,32.883,215000,120.0,1791.6666666666667
39.984,32.8217,395000,200.0,1975.0
39.8783,32.8834,370000,150.0,2466.6666666666665
39.9228,32.8486,290000,115.0,2521.7391304347825
39.9865,32.8114,295000,140.0,2107.1428571428573
39.864,32.8173,365000,205.0,1780.4878048780488
39.9754,32.8469,175000,95.0,1842.1052631578948
39.8836,32.878,230000,145.0,1586.2068965517242
39.9988,32.8065,199000,130.0,1530.7692307692307
39.9962,32.821,280000,230.0,1217.391304347826
39.9824,32.8368,191000,95.0,2010.5263157894738
39.9866,32.8218,530000,170.0,3117.6470588235293
39.9773,32.8192,375000,165.0,2272.7272727272725
39.9917,32.8086,640000,195.0,3282.051282051282
39.973,32.8424,450000,140.0,3214.285714285714
39.8543,32.6377,650000,188.0,3457.446808510638
39.9799,32.8587,198000,120.0,1650.0
39.9777,32.8496,155000,115.0,1347.8260869565217
39.9081,32.8798,287000,120.0,2391.6666666666665
39.8829,32.8721,525000,230.0,2282.608695652174
39.9868,32.8713,155000,120.0,1291.6666666666667
39.8802,32.8548,849000,220.0,3859.090909090909
39.9739,32.8142,285000,130.0,2192.3076923076924
40.035,32.8545,134000,120.0,1116.6666666666667
39.8655,32.6457,545000,185.0,2945.945945945946
39.9816,32.8504,275000,135.0,2037.037037037037
39.9882,32.8195,240000,125.0,1920.0
39.8491,32.6497,510000,210.0,2428.5714285714284
39.9852,32.8436,128000,95.0,1347.3684210526317
39.9741,32.8239,205000,145.0,1413.7931034482758
39.8553,32.6362,790000,230.0,3434.782608695652
39.989,32.8418,325000,150.0,2166.6666666666665
40.0494,32.8419,180000,135.0,1333.3333333333333
39.8529,32.8607,385000,125.0,3080.0
39.9837,32.8218,330000,125.0,2640.0
39.9918,32.8407,279999,220.0,1272.7227272727273
39.9706,32.853,190000,120.0,1583.3333333333333
39.9695,32.875,210000,105.0,2000.0
39.8781,32.8704,455000,125.0,3640.0
39.983,32.8539,250000,125.0,2000.0
39.9979,32.8098,199000,135.0,1474.0740740740741
39.8484,32.6602,495000,203.0,2438.423645320197
39.9827,32.8524,495000,260.0,1903.8461538461538
39.8556,32.6515,259000,80.0,3237.5
40.0479,32.8425,359000,185.0,1940.5405405405406
39.9898,32.8249,195000,120.0,1625.0
39.9015,32.8495,270000,110.0,2454.5454545454545
39.8875,32.846,325000,130.0,2500.0
39.9977,32.8158,155000,120.0,1291.6666666666667
39.9809,32.8476,150000,115.0,1304.3478260869565
39.9746,32.8579,405000,142.0,2852.112676056338
39.9939,32.8114,225000,135.0,1666.6666666666667
39.9967,32.885,195000,120.0,1625.0
39.988,32.8186,365000,160.0,2281.25
39.9798,32.8485,365000,280.0,1303.5714285714287
39.864,32.6386,900000,188.0,4787.234042553191
39.8517,32.8515,415000,120.0,3458.3333333333335
39.8562,32.7508,600000,160.0,3750.0
39.9797,32.8226,125000,110.0,1136.3636363636363
39.8972,32.6918,720000,185.0,3891.891891891892
39.8545,32.6559,625000,220.0,2840.909090909091
39.9831,32.8149,248000,150.0,1653.3333333333333
39.9839,32.8218,285000,215.0,1325.5813953488373
39.8482,32.8569,720000,193.0,3730.5699481865286
40.003,32.8232,610000,195.0,3128.2051282051284
39.9834,32.8326,308000,120.0,2566.6666666666665
39.8633,32.6729,835000,185.0,4513.513513513513
39.979,32.8183,163000,135.0,1207.4074074074074
39.9059,32.8762,109000,80.0,1362.5
39.8511,32.86,420000,120.0,3500.0
39.9907,32.8178,410000,250.0,1640.0
39.9828,32.8522,435000,275.0,1581.8181818181818
39.9899,32.8106,640000,200.0,3200.0
39.8527,32.6364,850000,190.0,4473.684210526316
39.8759,32.8564,345000,110.0,3136.3636363636365
39.91,32.8707,130000,85.0,1529.4117647058824
39.8804,32.8883,339000,185.0,1832.4324324324325
39.8698,32.6681,175000,44.0,3977.2727272727275
40.0135,32.8674,275000,160.0,1718.75
39.972,32.8412,295000,130.0,2269.230769230769
39.8601,32.8541,310000,145.0,2137.9310344827586
39.8823,32.8844,620000,170.0,3647.0588235294117
39.9749,32.8504,268000,140.0,1914.2857142857142
39.8807,32.8833,295000,110.0,2681.818181818182
39.8757,32.8576,495000,220.0,2250.0
39.8501,32.6365,485000,190.0,2552.6315789473683
39.8615,32.6475,395000,100.0,3950.0
39.9693,32.8316,349000,145.0,2406.896551724138
39.9784,32.8302,225000,110.0,2045.4545454545455
40.0257,32.8604,195000,110.0,1772.7272727272727
39.9708,32.8357,409000,165.0,2478.787878787879
39.9775,32.8438,575000,200.0,2875.0
39.8828,32.8887,159000,115.0,1382.608695652174
39.892,32.8335,325000,120.0,2708.3333333333335
39.8631,32.6373,695000,180.0,3861.1111111111113
39.88,32.8876,909000,186.0,4887.096774193548
39.8569,32.6444,460000,175.0,2628.5714285714284
39.9696,32.8751,400000,165.0,2424.242424242424
39.8642,32.6478,600000,180.0,3333.3333333333335
39.8589,32.8562,368000,120.0,3066.6666666666665
39.9816,32.8495,350000,145.0,2413.793103448276
39.885,32.8376,180000,120.0,1500.0
39.9847,32.8461,199000,135.0,1474.0740740740741
39.8519,32.8612,525000,130.0,4038.4615384615386
40.0421,32.8458,178000,140.0,1271.4285714285713
39.9001,32.852,365000,150.0,2433.3333333333335
39.9879,32.8188,320000,220.0,1454.5454545454545
39.9745,32.8298,490000,155.0,3161.2903225806454
39.8651,32.6391,890000,220.0,4045.4545454545455
39.8641,32.6382,625000,185.0,3378.3783783783783
39.9199,32.8676,250000,100.0,2500.0
39.8642,32.644,630000,215.0,2930.232558139535
39.9676,32.868,380000,145.0,2620.689655172414
39.8596,32.6442,550000,220.0,2500.0
39.9839,32.8827,210000,105.0,2000.0
39.9969,32.879,249000,140.0,1778.5714285714287
39.9895,32.8125,189000,165.0,1145.4545454545455
39.9904,32.8827,130000,100.0,1300.0
39.9753,32.8206,295000,170.0,1735.2941176470588
39.8627,32.6371,695000,200.0,3475.0
39.9984,32.8091,250000,135.0,1851.851851851852
39.8921,32.6965,1250000,240.0,5208.333333333333
39.9793,32.8288,185000,120.0,1541.6666666666667
39.8612,32.6499,650000,200.0,3250.0
39.8586,32.641,465000,190.0,2447.3684210526317
39.8416,32.6458,249000,45.0,5533.333333333333
40.0079,32.7987,205000,145.0,1413.7931034482758
39.9856,32.8212,395000,155.0,2548.3870967741937
39.9789,32.8378,280000,130.0,2153.846153846154
39.8486,32.8583,950000,210.0,4523.809523809524
40.035,32.8545,299000,220.0,1359.090909090909
40.0127,32.8682,255000,100.0,2550.0
39.8682,32.8561,435000,160.0,2718.75
39.9803,32.8518,185000,120.0,1541.6666666666667
39.9718,32.8725,255000,125.0,2040.0
39.9205,32.8669,225000,140.0,1607.142857142857
39.9942,32.8236,115000,90.0,1277.7777777777778
39.9895,32.8457,245000,135.0,1814.8148148148148
39.9746,32.8445,460000,180.0,2555.5555555555557
39.876,32.8602,1150000,230.0,5000.0
39.8822,32.8514,860000,188.0,4574.468085106383
39.9898,32.842,199000,125.0,1592.0
39.8784,32.834,287000,170.0,1688.235294117647
39.88,32.853,1275000,220.0,5795.454545454545
39.9751,32.8261,825000,180.0,4583.333333333333
40.0477,32.8424,153000,130.0,1176.923076923077
39.975,32.8399,300000,120.0,2500.0
39.8644,32.854,505000,95.0,5315.789473684211
39.9748,32.8278,435000,180.0,2416.6666666666665
39.8616,32.8551,750000,185.0,4054.054054054054
39.8612,32.6695,450000,160.0,2812.5
39.9884,32.8477,118000,100.0,1180.0
39.9775,32.8549,185000,125.0,1480.0
39.902,32.6972,560000,165.0,3393.939393939394
39.8493,32.8572,435000,111.0,3918.9189189189187
39.978,32.8172,295000,220.0,1340.909090909091
39.9682,32.8595,425000,215.0,1976.7441860465117
39.8847,32.8909,260000,70.0,3714.285714285714
40.0,32.8078,129000,95.0,1357.8947368421052
39.9993,32.8086,215000,135.0,1592.5925925925926
40.0072,32.7981,230000,145.0,1586.2068965517242
39.8451,32.8557,700000,270.0,2592.5925925925926
39.9792,32.8603,97000,70.0,1385.7142857142858
39.8483,32.6398,475000,160.0,2968.75
40.0125,32.8435,225000,145.0,1551.7241379310344
39.8511,32.6421,590000,220.0,2681.818181818182
39.8587,32.6571,850000,197.0,4314.720812182741
39.8475,32.8561,325000,88.0,3693.181818181818
39.9993,32.884,225000,125.0,1800.0
39.9702,32.8352,220000,120.0,1833.3333333333333
39.9172,32.8771,285000,130.0,2192.3076923076924
39.9883,32.813,260000,140.0,1857.142857142857
39.9799,32.8693,240000,105.0,2285.714285714286
39.9056,32.8746,169000,95.0,1778.9473684210527
39.9749,32.8579,650000,180.0,3611.1111111111113
39.9812,32.8452,135000,105.0,1285.7142857142858
39.9865,32.8705,280000,160.0,1750.0
40.0184,32.8476,189000,110.0,1718.1818181818182
39.9848,32.8779,700000,250.0,2800.0
39.885,32.8746,399000,160.0,2493.75
40.0001,32.8562,255000,185.0,1378.3783783783783
39.9973,32.8883,185000,110.0,1681.8181818181818
39.9741,32.8406,240000,120.0,2000.0
39.8943,32.8594,480000,140.0,3428.5714285714284
39.9714,32.856,205000,120.0,1708.3333333333333
39.9939,32.8191,310000,120.0,2583.3333333333335
40.05,32.8378,152000,125.0,1216.0
39.9128,32.795,839000,135.0,6214.814814814815
39.9728,32.8195,255000,110.0,2318.181818181818
39.9834,32.8555,275000,130.0,2115.3846153846152
39.9944,32.8757,450000,170.0,2647.0588235294117
39.8917,32.6955,595000,120.0,4958.333333333333
39.8841,32.8676,600000,250.0,2400.0
39.97,32.8527,235000,125.0,1880.0
39.8572,32.6495,1050000,165.0,6363.636363636364
39.8654,32.6433,330000,66.0,5000.0
39.9778,32.851,340000,140.0,2428.5714285714284
39.8493,32.6421,220000,60.0,3666.6666666666665
39.9733,32.8545,400000,140.0,2857.1428571428573
39.9849,32.8448,230000,130.0,1769.2307692307693
